Preço,Tamanho_m2,Num_Banheiros,Renda_Comprador,Dist_Centro,Renda_Variável,Num_Quartos,Idade_Imovel,Num_Filhos,Temp_Anterior,Anuncios_Imoveis
857865.9371550685,152.12965520402864,5.912763573511531,5707.978942291849,18.009534885978656,2227.999190632012,5.5483033963041635,4044.1828841230263,4,20.384826249689393,4.11713127575034
883227.0804220195,265.3485370977626,5.596314411788257,5600.660688065356,19.35531066596491,4649.162515006514,9.08390301699765,4371.053888320757,2,21.560929025686914,33.61561963400601
641063.0913610687,159.24117055105086,9.75011233409236,2977.1016043414943,6.477056579971833,13711.190493105936,5.642162690564769,3922.6937914862337,1,20.84242067782314,66.05458038735176
983771.1555594013,224.59213292322514,3.844336815486402,7917.924300629503,3.634779368907409,1978.230279184665,7.1413008313054736,1231.1260989430116,1,21.668652742689172,62.679840261558894
1326197.7224683452,418.49304240441944,2.128907353666631,9894.916861110418,8.000331481659096,5563.43668676338,13.789896325672858,3635.9307442880386,2,21.914795233027274,10.382634473890962
1208237.698468725,83.54335332269596,8.258686629324403,9685.99391269075,8.193585947931972,15129.106592855305,2.788971467624566,2357.037799806779,2,23.212189284506255,27.527513482581934
721365.0066496023,465.4172925624511,8.89481033453777,3694.2855403515696,5.694074828531612,6463.661565356953,15.681158200941752,2898.3839443904385,1,22.374442268700644,3.9042351480209847
688959.4144299908,151.20323690425604,6.302568901758419,3942.3574052298377,6.036527421653226,13276.408895425006,5.563823464973205,3238.123717496561,3,22.58417566434495,48.34631379963845
1036527.5634297497,367.8671680735983,9.870253107436813,6082.5472669421815,7.737143017912682,9064.438339924556,11.930175533395355,4823.4930843018,2,22.871169499919777,22.997499701327307
1062889.3791032825,99.75445554763007,5.811349641920514,8891.451269725687,3.7650538982050827,10203.317451527764,3.612062005246507,1082.985211817303,0,21.439439895827885,63.71647317853544
473038.4773224952,320.45185558543386,4.17826828396406,1600.309192695099,1.7326284874801967,7960.981497090987,11.0538294870526,2959.7373561040167,4,19.670036626849065,87.35000118244571
1008210.4247197135,233.0566421397322,1.2977889880669171,8567.945210229129,6.922276112722148,11984.67911130964,8.349576120160016,700.6070126091751,1,18.656342657810118,32.880891440555935
1069350.175400392,426.5732526944254,9.162095870422185,8309.776558258902,6.932129379249112,1242.8515464339814,13.272300505478706,1040.8999322455409,0,19.621879335801044,93.71229624051485
1138447.5517794767,162.51369252978162,9.810418200101944,9289.614201923147,17.8722928554459,4543.870842517406,5.697394824837837,2025.8172884670194,2,21.73326120721684,42.3126046938343
441865.891527392,255.98209615729093,4.743387607734433,2174.9484624770457,18.575634775744593,5695.489346574582,9.275724505779868,2413.247916130898,4,20.84486958664798,25.952205652187477
521177.61144888686,300.8447162069341,7.8594019731062525,2903.791896559689,5.067868159930574,3675.6585008857087,10.983368737053285,1344.500517631382,0,19.389891296942622,16.800318458621444
555403.5751139404,163.37758990619983,3.494807950137526,3534.740127840823,12.588090313044187,11435.248411517903,5.3673307748663195,2112.7206615629066,3,19.740103286877375,69.42003339720924
784766.0473975753,99.60859501957961,9.377360853498969,4060.6862591763593,1.812656919989873,18050.354939538924,2.4539961383630478,4606.137396794999,3,20.1946259914813,53.364689931346774
1148521.2049276142,376.98673833861085,1.4953941642001136,9121.479595716588,11.918681585508505,8530.996413103912,12.593322657911079,2103.609692996975,0,20.942106763650848,19.3490622238099
457354.83594447986,189.53327188230006,1.341351726917433,3115.42134888281,13.161624042246864,19010.58721804441,6.549881476561554,1012.8139999165237,2,19.56911259088216,53.17958121215594
555412.7727723347,421.5892844737424,1.9388598077179702,2117.3310990271048,2.4143094969535817,16016.94981222206,14.798493430807873,3309.5748293180463,1,19.340268046757053,14.669304909179226
491749.52150946483,253.24993699094912,6.3013126655444065,1956.3111514425193,12.995402992556944,7559.295798552928,7.851752571537595,3502.267135947328,0,18.646852137354745,51.94858191607624
607641.287375269,92.36251809522162,8.985274462885204,3811.3076893630723,1.5876799948492522,10616.176995776883,3.439884815452183,1750.0110135740283,1,18.601255838189406,79.00218991685949
494912.72976959584,449.2414569244377,2.39787949243767,2682.307757376346,12.114236550645845,16483.673830651358,15.308557858887564,1392.18470348983,1,19.494215298240732,90.7026973523638
751296.969763491,383.7893575822743,4.919610384477789,3735.54269359922,4.708459819523392,18533.523411080438,13.1104271793093,3979.4101220710845,0,19.531616553849503,51.63574019382615
1218856.2189651008,104.86952394565955,9.91834572553411,8333.068020860192,6.44127929968071,17413.354718657934,3.6287235295733886,4980.432502532157,0,19.107641442040865,98.04829200970013
796274.4594542789,435.141082257633,4.42951636310358,4429.302191493665,19.637228761734338,2988.816749142945,14.656283053996695,4418.67862781326,1,21.23838159509523,79.79380211530815
706343.5365069724,80.12222203475721,8.88817423329849,5713.765170005975,16.15444210352034,17017.178158530216,2.7705339519079146,673.3097258496718,2,22.525987571183208,98.28778011460416
481443.752829764,132.77839363588862,7.175333445333146,2374.530096556153,13.780370548239908,15286.844466498147,4.0657295481986075,2749.557726595393,0,21.822268248171657,51.03188242969684
470939.5840049468,127.47506778789416,6.723141102901687,1378.844683150916,11.52885437093168,18476.02785276083,3.812647971305566,4400.266763835272,1,21.732317830477424,13.961746846680345
758254.5149139074,465.0250898559945,6.938314849402956,5015.964806591961,4.662597059455058,15188.809718600178,15.38950457724973,967.787797921453,2,23.177585204444757,17.336895055490032
674257.6945348196,349.8496120505604,9.559483201070387,3705.557843453881,10.04905089860215,5146.201145764929,11.46599519396235,2633.7573511896767,2,23.08328329913575,67.34565842228253
665601.7865927661,164.77553990156147,9.01885736188777,4686.138484358383,14.520126517486476,8835.164123838298,5.382799242571794,1557.3977347522823,2,23.357574230762303,43.93467443037411
1118281.649700606,163.09231377703324,6.595317479992966,8692.105819284838,16.148206232815262,14615.278387388205,5.54547345767072,2883.605807814936,1,22.35274434677715,95.94812200229515
1310329.4546424765,492.8164542672013,8.592764176910821,1096.0820524190217,4.823231162926411,18628.313635119062,15.979072519563905,19534.724901202586,2,23.120578550457836,84.80107910558154
776224.1983308741,355.45791844953686,5.241466325806287,4269.1644633209835,7.736346292676364,6064.717082812807,11.997003847257949,3760.51176776503,3,23.732636839559177,31.056053962490004
864230.8767042642,231.0670777800581,5.8962368575037,6983.103072218112,12.299699950208957,15143.61332970385,7.129510739853704,788.9158956478122,0,22.834194100783744,13.782313709542338
1106025.2074477952,78.8775331847416,8.796194717596585,7991.592275189162,1.7773535307964865,8218.414544575859,2.010678876877892,3461.125639878549,0,22.62418022182301,90.9524212353237
1043828.8699901783,249.74335673754192,8.193527915772243,6248.146838413087,2.2059087087973914,14103.072112041082,8.129945908462425,4913.300525940169,2,22.342653674010737,35.08508062770318
804138.6052571862,143.19123272357066,4.673550986953519,5850.198476878466,4.763793740027753,3016.4638898920703,5.380438672980372,2021.194263512589,2,22.665359080023617,8.010411468938528
583735.146062074,195.16547917442966,3.7361645342083483,4137.61823556947,16.140319462685554,13339.968491677248,7.10508636575566,1492.2639166004888,0,20.776329594664382,55.81326741388831
1098446.4395353447,342.26867764743486,2.677076557654319,8903.467708799493,3.023195293374693,1484.9141508432954,11.250675180939277,1145.0145522140733,0,21.469335048351645,84.17422481488799
1185736.900771019,375.8055668914308,4.230113354995451,9401.65079785467,15.249152824000841,16262.799080558192,12.88569380366505,2043.8059474970382,1,22.08393511007913,53.19078134696736
1020326.618395322,260.7496238012391,2.7404154379073056,7263.643382801302,18.414326296263344,9949.222401807927,7.80258091413073,4017.8825463703524,2,20.415061870600915,89.10961042866836
1086006.4598237653,134.48557766791828,6.812664600774676,8972.833445504113,3.8934291638791834,15114.037230180355,3.9305745803412826,1084.388942929365,1,21.16935374783532,24.8592710592898
900056.3095251423,183.3743483066939,8.259253024821394,6311.69561751151,5.523225406831364,12347.323393645025,6.817879622838847,2405.9917049158703,1,22.04353034275948,84.1639117142138
1108021.328604899,113.08631694247742,9.381491321461207,9066.841812288574,3.554927130178359,7746.43932115306,3.2040897992684947,1266.8675652058632,2,20.5564458900204,41.51114727617199
787400.6929191287,92.64634616957576,7.119104303590078,6626.22980868407,18.100575349464908,13302.781303033553,3.6183878769626716,826.8156635044521,0,20.6186625575961,3.4099765743683452
1124452.1372056617,271.29342066441006,4.63204429140884,9296.802081302387,16.256001443155967,13112.437022144632,9.204427683586765,1565.7585635812957,2,20.78002523191408,73.2331140575985
837386.903241249,495.85041645289203,8.178800479365616,4444.015666959605,3.439393621302938,2670.2127982659094,15.865281122642799,3662.128336643629,1,20.16706841290153,55.96858095670976
338203.29972005414,445.91608692516866,8.416639037408235,1189.5391686979794,18.954453928699092,12180.332880424876,15.233700713432816,1101.5906696065658,3,19.220727499669987,91.42195141872918
1204337.7003133981,122.57546932464378,8.20904996550863,8387.563181844622,9.899181897449933,19881.7458343313,4.423558525550819,4815.548386152247,1,19.746552612796492,21.511360570680814
912296.1107088262,187.21098307596364,4.127489323509789,6156.739834367486,11.787460199291973,10244.446015613812,5.5290677153878836,3886.527610695701,1,18.962590633205846,15.54193583200697
353932.6627607122,322.1578477788789,9.977472346364893,1395.666927877266,15.186838798965406,17157.379120668917,10.524446012719814,1124.2560405045595,2,19.069287136931447,88.04485785388269
1209412.3246321578,473.1370850437804,1.7888228875804486,9342.108592089056,14.71619845304101,18169.754235021617,16.34575147995866,2460.5469809710185,0,19.17824067469948,50.370676614695086
810757.9835595693,379.9037752597683,4.648727522017961,4942.505403729756,13.846103579207801,2244.049253522362,13.283319945267055,3559.573249027862,1,20.575789447511518,73.43026935387982
623838.8852763633,67.7389112988198,4.334609034563901,4953.774463824417,8.581600402277669,7672.95327030478,3.237572851167223,754.1188598018557,2,20.44128681080598,57.04058000337581
1173433.3142088437,121.98309393575443,4.283871586515327,9834.700760605198,7.297360149434847,14774.617597341252,5.022760306426748,1588.6745690948972,0,20.953537039295423,23.81018664814437
2086325.073961446,78.90447714796734,9.594064808591437,7235.995373954605,2.4484212102922776,8617.534125265503,1.9242100235915454,24528.781421567455,2,21.35423278936893,79.00939023234375
1067161.2361360732,250.04771012724586,7.606131529557718,7915.231373575203,3.0563769776242156,2112.267208477449,8.30961548517585,2375.0251101681033,2,20.58911772900033,82.96456841948245
704350.5185844178,427.8976201667667,8.533974510944761,4639.981933642237,14.102625944462854,1567.9237814222272,14.253941552705975,1438.5300006929447,5,20.102803408301277,11.299195821671704
1304714.7572961098,300.8909182201468,3.306073377265347,1841.1840339214032,8.170842526429553,5529.1315376738985,9.710296090886171,19805.938265877205,0,19.322071993011964,11.294171015903254
928482.544515221,494.56203926965946,9.308317552503269,6992.37439380539,13.607454476380088,18469.655941500892,17.445502559165295,580.3529906097816,2,18.919690535685206,53.65658699279248
907686.1210174843,393.4380212724112,1.205282154182784,5748.570797810352,1.1899496342010578,14161.693436617828,13.915900588058761,3216.1347268731447,3,18.89261572580834,71.63219307122152
417004.8165101422,473.3949781583277,7.545442052197058,1696.0857437063714,5.279238815057518,14608.528655156862,16.66600760270722,795.1486475604513,1,18.821635695544366,58.88335685117868
1315042.7625734373,377.03677827714813,6.043456683632467,9269.438352185134,13.456235515714926,8886.485054166184,13.000976177232934,4792.425739293632,0,19.19088927916953,6.8272044143476425
1070395.3236809361,163.684510556373,8.899775988411747,8163.743132242745,8.350597089928971,1332.1807897614885,5.878533842294056,2543.851448027006,1,19.058090790825954,96.15738643093836
1210000.4500108482,458.3542560050685,4.267779016972415,9475.170494095646,9.217983312965638,12150.24687413241,15.892305342397735,1793.3135492727188,2,17.317299916411546,11.177740576844686
775815.4770916566,358.12520966261775,7.540673282945698,4614.089802434677,11.693195475932784,16448.36327006626,12.00155872593743,3078.1952423639145,1,15.98957068810649,67.0815115384338
1142894.5192060121,97.35571283325875,3.365850804737429,8245.631373007192,9.49944704719141,9766.989895364382,2.3894779963371935,4715.838022088049,2,15.317524127199434,56.37272244259657
1059449.2085571187,321.90719119129676,9.787890492093043,7352.065869165983,15.84063325920274,18390.258152670376,11.08359954949123,3432.10144891686,3,13.342972430351168,78.61578727555737
787337.4063262824,381.76741949900213,7.037980068249074,4226.769675963325,12.098601706199581,1819.0756305543568,12.597754530174917,4338.445553138377,1,14.147902640056309,41.09192751615728
427753.98622877034,156.74971048049537,8.65219137575463,2157.5844838775347,12.57710672339446,13268.507708650634,5.718237222709443,1823.221490995924,6,14.81084937307643,97.40713216028416
1019932.4391222373,495.043659316533,5.7336115475286515,5846.544756096446,3.427097792001388,19391.24560637586,17.356248067428588,4558.112031477425,0,14.408938019101507,73.7523463443209
1205734.0594846823,428.3565800339676,4.469220707115053,9345.409285293463,7.700280434119766,8675.50565299308,14.510506687019824,2090.426542503974,4,13.91122135847768,63.09372894111729
1225563.1917051827,244.89510777570624,5.524734535743134,9434.59423858636,1.8835939947928682,9466.13665172653,7.618989230261175,2674.149536351656,2,15.022914609352227,86.03117190719381
1218120.650894327,375.23984325801683,7.627733284681902,9639.094934245908,17.527916311519,3357.055002713838,12.46228287866103,2325.740496738743,3,16.0590843279827,3.7327503275144003
1153665.3478363638,350.88619346982125,7.8566259735142205,8109.358019560102,18.921908697848465,1202.3664077578535,11.177120908482694,4311.764806280984,3,16.20995344967391,58.00509017024221
1170853.272542491,285.68727350659293,4.613624328741372,8003.257920198479,9.863393444900796,4971.100362287773,8.86339544940202,4896.702017969162,1,16.834585390398104,70.80904678869935
591000.3522982813,184.0480146352824,3.9882265777930286,3557.6808859677953,10.292074248107506,4379.9483154400405,5.367057625666572,2672.9166684020715,2,18.933004643033815,91.46861209472735
859436.9708373549,306.94356809384055,7.940596427275068,4919.216439599697,17.116880275463775,5107.428018004607,10.002983819924477,4748.620732501555,2,19.84822200084948,91.17061401841706
1160538.539072121,308.2945480272442,8.365569428023887,9220.075548741584,3.6774242121114087,4132.205109046763,10.345842776971523,1340.1554417530492,1,19.693232639101044,3.59322012415082
589458.7884678568,69.98971126195778,1.2829232639595767,3601.989081573414,4.2661536580085215,12056.686404414555,3.0191064190268,2774.7438113907765,1,19.856078225790974,85.10013648316617
590317.2414739116,253.96935981900674,3.3326535027131463,2881.32866620594,11.743898588558013,4777.99886176616,9.385760707411034,3802.453456161611,2,18.37102531120885,35.98838927094771
725201.2428485635,495.50319291691034,6.351209389846244,2882.649520014208,9.153346647260813,11607.225522885985,17.31959052162767,4838.639770116759,4,19.127306400844187,42.88159403810803
618514.9205658752,152.02218117376702,6.629897735144979,4706.710828704045,17.44871321075131,5029.8246192271345,5.579517183209032,1104.395715479917,5,19.837803906856884,0.5695857772375801
537941.320957721,262.9613070235497,3.1225876012644243,1946.2701448502,7.468856357398947,19183.943154860775,8.034010305470158,4115.678995180623,4,19.993928721236507,40.505286362700964
671536.5636211226,85.48427533995144,5.504035888492036,4591.412472949509,4.814496751832612,18104.883179188597,3.222751515613629,1884.2572749134,2,19.33974137179751,98.9895301409917
446408.8581864826,485.3249935486445,3.5666949297412835,2395.0442087616307,13.439238548736297,5384.256435836558,17.058744198708535,936.0664378243126,2,19.641249095718123,56.49111425161767
654803.543857737,233.40980768202496,1.499566750036511,5039.520674281938,17.22134534960567,17856.913337223312,7.153697506332162,1227.444375780336,0,19.96365541850215,90.17376014286562
620683.044165378,63.713003683708145,8.010203374429913,3418.5390262935407,11.75854790636275,15625.230665208019,3.056146932356058,3497.874694369092,0,21.105168844754733,88.62150474645782
1208337.2799081898,83.64050853072469,5.580888855564164,8967.938888352455,8.188038803430203,19432.011636982697,2.213181220148005,4049.0100869852336,2,21.496123797423238,56.67348666742402
394382.32741324254,83.50385303804816,2.756515142231497,1964.4404970136175,12.011566002496533,10155.587660329304,2.9439196898557674,2381.9200352980097,2,22.98896790000135,90.71156784044734
1268897.8782541777,217.9853656557784,9.582877816289262,9270.2751113245,10.51504106105074,4866.3044420547885,6.674977835941849,4057.395083225786,1,21.866318852736207,24.86857006611267
315564.49398862297,133.03463148777573,7.568168310389233,1338.6007971932065,15.529867644645737,1081.8613975260284,4.84950238808733,1700.6189962558335,2,23.18645517660975,91.19350206623307
941728.7693687837,107.99838339360622,3.4243844069374023,7964.323370163483,6.7924527985418885,2469.5864630538053,3.7420093632342275,970.4024058141296,2,22.786047127865878,14.953564767933337
342786.01276632777,156.33954727257117,5.111159142291045,1132.8366067063728,3.6896448860636735,13578.956629371263,5.079283057449947,1933.301033969238,0,23.596811584771814,94.80993518772837
645065.9063275876,233.24666857665767,6.774890219391692,3414.8102209517324,10.264582378630191,3008.909234340193,7.1688317820362535,3469.2855684167753,1,24.458575305613,42.355012652318315
1006992.9980133126,81.66643415201311,8.327622681202879,7001.52063256045,1.0117244977884692,18262.069177031437,1.7769627849666307,3217.6021944102554,4,23.765048783121088,14.847917260429423
1143604.9178323024,205.49033650174928,3.56857144681297,8790.123943568151,8.74885355878856,1596.4652840315057,7.8047840403864,2955.888183845526,5,23.413680711610645,94.31969733231729
453728.6357762045,116.44378844942044,4.853396718769446,2008.7735132851608,2.7734192002521763,13424.5697314353,2.9781990689652877,2560.1790538392543,0,24.857022115146357,62.124877544400036
891254.2608734644,221.31945406336945,8.566752513451503,5399.020446049669,5.870522644803746,8868.045984275643,7.407564884500506,3886.497844055915,0,26.534647715568518,55.5632427944129
575213.150570364,381.8969461117988,2.5490324898562315,2526.026474684905,5.687482021515361,1483.8381528798186,12.939767866614524,3289.826827078117,1,27.14261016921917,70.90667512945461
839755.962757979,443.4243322054716,5.8065185510986845,6274.300685343747,10.920725845179117,3073.590002776483,15.415258690916753,783.7478272483273,0,27.040262405201126,7.074789201486409
813752.633790767,468.2407487903133,3.2992955044807615,4684.983246121289,7.205584885707439,2819.001843818899,15.667154508612715,3360.9923502885063,2,26.79700652170571,73.58263295526676
2193721.808460276,101.08056056543631,8.305578817064976,2161.129701664525,16.347222256993298,11435.011042035781,2.870321927632005,37552.81967846359,1,26.742185044541017,34.677308459714126
924854.3177812533,290.5755584460471,1.1916438316067133,5836.09958667364,6.51492961339617,18246.800344248928,9.07894040263062,4014.7863295087113,1,26.94727859814843,41.505204222470645
791225.3153006039,236.1065454278657,6.464553369125069,5283.704953594771,15.114694761681363,3602.251238234703,7.715277266159968,2864.516232791549,3,26.4455557890665,60.83093542277186
685039.8993628691,484.16085526443004,3.7644533034940264,3969.132479921641,9.45842709828576,16248.537213582713,15.168307660360117,2055.4704661924625,2,27.145324217556688,78.27709894378687
733083.912090687,322.0766749275286,8.58191477354558,5322.400160309134,13.04108404256107,18847.652892288344,9.849761967731123,728.5094377182081,0,27.43570012587717,13.194863717264681
887071.3503481251,414.40870876743145,5.318017809232805,6512.336147930361,5.3041704381862935,11715.84308779855,14.780694893861106,886.3443410495629,2,28.08077176827308,64.5589028180103
1044994.274985472,389.05980972595574,1.8738817707164919,7931.908598723862,10.400215709036999,1902.342540362367,12.371148517730614,2129.0075124189925,2,30.935709450239976,28.552498167591157
921071.6728947652,344.8859983430169,4.968019386749562,7521.492264283501,18.912328592758705,9678.529762255854,11.277874763263894,750.4237880165663,1,30.422608070506694,82.92396101443073
1249087.1848117863,220.02332960790326,8.76592733632994,9112.402780238168,1.711492489642878,1143.1510030334885,6.72798279806413,3406.316553887241,1,30.5147636946145,85.60505106060012
1003936.8441393086,192.8247480798305,6.102654478631722,6646.918528379868,13.411362311978733,14308.034500204509,5.862762857467837,4290.995113571917,1,31.55591513240229,13.558085756284765
557802.9998150442,99.27289770405645,7.155836029071738,3293.5339051155943,2.2023203461080403,1193.438394633445,3.1887594664370216,1927.38136143166,0,30.61593062515366,23.212964922991997
471754.3064934603,189.0646223132976,1.7766671739284954,2693.899162940428,15.91617257415631,3789.4241621182246,6.9933518681131295,2248.264015861887,1,32.55950948394491,54.925348780979846
753957.1713832489,314.8912804487452,2.5200968035615534,3946.449328595754,14.395026773836955,3340.406945554911,11.075060652992239,4689.325723016776,3,30.864929361300845,91.94945736005505
506201.7516372615,224.89874058868344,9.58388667818409,2957.869331954149,10.966469128306723,17457.15930948184,7.571061455973403,1017.343795618338,2,30.346458066527653,22.060738172054606
552460.0503723008,387.7925518970704,8.767264127158708,2218.05020386131,2.9354669302619074,5574.621405827625,12.96284512559562,2525.1256847045624,1,29.980564353434588,44.27365082880134
1026009.3508135781,441.6157378071335,4.575854305307443,7627.395380830218,12.666687742065733,15136.966340857261,15.443637259781022,1743.599430161929,1,31.29443409352333,62.329285567166046
801846.0955945665,469.453662436596,1.194875205066981,6113.623612724394,19.877958303209528,3347.702333260807,14.838241268340491,1204.9331918119237,1,30.250587072209164,79.61076330653451
543640.9938333827,321.1203712452412,8.201564018072283,3626.220327653885,16.014802042489848,5037.522338271667,10.841277887256442,642.4330653007471,2,30.42418223194182,36.75763574623435
1159128.5981808347,265.2692578864343,6.580562946212419,7722.405325685492,4.554373636532588,16854.712657900196,8.80735015811117,4329.661915624416,1,29.72948048398645,13.140911702596714
1253806.3033330655,234.94292957467795,5.965017809087535,9491.271912595237,4.352616724434644,16525.678630352682,8.492273106083028,2829.823370236178,1,29.946356682113567,51.240808890475854
886587.4080015286,239.8997213207372,6.358803346721925,6519.047329920367,17.524531770953246,11544.81040991218,8.072497956193885,2310.0954591316486,0,28.51866237533672,6.994617095561562
807635.4330084469,118.26979265481364,7.576585154050962,5271.649414639947,12.406659358758903,5417.726407161859,3.7732798919554664,3402.8583798121576,2,28.573217644035253,7.0266665704569515
885719.2556453281,332.8787695939626,7.853213857136961,5335.769613867209,14.12395422660389,14797.982887734652,10.174355854363268,3845.6679779455,3,28.401373571659867,8.55184356523797
